#,abstract_canonical_key,kind,title,rule_summary,pattern,confidence,model,prompt_version
276,5a8141aad7b28b6c447ec70d89cc3cc3ac92ea6b15c13329ddfbb1ac46d583c6,EVALUATE,Kontotypabhängige Saldoanpassung bei Erfolg,"Die Regel verarbeitet unterschiedliche Kontotypen bei erfolgreichem Antwortcode. Für Giro- und Sparkonten wird der Betrag vom Kontostand abgezogen, Detailzähler erhöht und der neue Saldo ausgegeben. Bei ungültigem Kontotyp wird ein Fehlerstatus gesetzt und die Verarbeitung abgebrochen.",BUSINESS_RULE_CANDIDATE,0.95,gpt-4.1-mini,v1
277,5ac8558943e0b86e647b3e797d6bef8f13731859de5202ebffcc249a1e41d893,IF,Fehlerbehandlung bei Dateiöffnungsstatus,"Das Muster prüft, ob ein Dateistatus ungleich ""00"" ist. Bei Fehler wird eine Fehlermeldung ausgegeben und das Programm beendet. Es handelt sich um eine technische Fehlerbehandlung beim Dateiöffnen.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
278,5ebfe8aeb0298789bb413bd3feecc28efee97ea854fa8001447972569809a442,EVALUATE,Technische Fehlerbehandlung mit Programmabbruch,Das Muster führt bei allen Fällen eine Fehlerbehandlung durch. Es setzt einen HTTP-Fehlerstatus und eine Fehlermeldung und beendet das Programm. Es handelt sich um eine technische Fehlerreaktion ohne fachliche Entscheidungslogik.,CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
279,61a980e030263eef302eca7160747f4d55e113e71e604196f97dd8aa8440468e,IF,Verarbeitung basierend auf Antwort und Betriebsart,"Die Regel prüft, ob eine Antwort mit einem erwarteten Wert übereinstimmt. Bei bestimmten Betriebsarten wird eine Methode gesetzt und eine Web-Kommunikation gestartet. Dies steuert die Verarbeitung basierend auf Systemantwort und Betriebsmodus.",BUSINESS_RULE_CANDIDATE,0.95,gpt-4.1-mini,v1
280,62dbda08d43bd00f71b3a43e3fba48f3951bf212a8b4cf83058d5bc8b753898e,IF,Leereingabe prüfen und Text in Großbuchstaben umwandeln,"Das Muster prüft, ob ein Texteingabefeld leer ist. Ist es leer, wird ein Ausgabefeld mit Leerzeichen gefüllt. Andernfalls wird der Text in Großbuchstaben umgewandelt und ausgegeben.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
281,6644c55a05ba52f47a510ef55946c1f75244c25c1174e9382454bf9eaba2537c,IF,Steuerzeichenprüfung mit Zähleranpassung,Das Muster prüft ein bestimmtes Steuerzeichen und passt Zähler entsprechend an. Bei Erreichen eines Grenzwerts wird der Zähler zurückgesetzt. Zusätzlich wird ein Statusfeld basierend auf dem Steuerzeichen gesetzt.,BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
282,6a059a57495f21de91a9099e948582dce530c09cdcba468df347ac96885832c7,EVALUATE,Technisches EVALUATE-Muster ohne Aktion,"Das Muster zeigt eine EVALUATE-Anweisung mit TRUE als Bedingung und einem einzigen WHEN OTHER-Zweig, der keine Aktion ausführt. Es handelt sich um eine technische Struktur ohne fachliche Entscheidung oder Eingabeprüfung.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
283,6ae5eac7590b07efa58cc4981317d66c3382929ef1d86451f7eda6e93ebfa312,IF,Steuerung der Verarbeitungsroutinen nach Befehl,"Das Muster steuert die Ausführung unterschiedlicher Verarbeitungsroutinen basierend auf dem Wert eines Steuerbefehls. Für jeden bekannten Befehl wird eine spezifische Prozedur ausgeführt, teilweise mit zusätzlicher Statussetzung. Bei unbekannten Befehlen erfolgt eine Fehlermeldung und eine Terminierungsroutine.",CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
284,6b2e40ad6d700b1d1e5b63b5916eb241a13b0931d2f49f994d6124cc51c47d3d,IF,Fehlerbehandlung bei abweichender Antwort,"Das Muster prüft, ob eine Antwortvariable ungleich einem Referenzwert ist. Bei Ungleichheit werden eine zweite Antwortvariable gesetzt, ein Rückgabecode zugewiesen und eine Fehlerausgabe ausgeführt. Anschließend erfolgt ein technischer Blockaufruf.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
285,6e20458b8dc8636548f48ca7212620ca99d02bd31946839ee287fd10d7fcced7,IF,Arithmetische Operation basierend auf Vorzeichen,Das Muster prüft ein Vorzeichenfeld auf das Pluszeichen. Je nach Ergebnis wird ein Wert addiert oder subtrahiert. Es handelt sich um eine einfache arithmetische Operation basierend auf dem Vorzeichen.,IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
286,6e361d53585212016a555f4803f14c56c3c475e181b9ab14eca28f35f8145b89,IF,Verarbeitung bei erfolgreichem Rückgabecode,Bei erfolgreichem Rückgabecode werden bestimmte Felder zurückgesetzt und andere mit aktuellen Werten belegt. Anschließend erfolgt die Ausführung von Folgeoperationen und eingebetteten Befehlen. Dies dient der Verarbeitung nach erfolgreichem Abschluss einer Vorbedingung.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
287,6f35d6710dfe4f3b78eeb63f631d63f65ff18b665f20e2a0acaad2333d9f110d,IF,Status- und Datenvorbereitung nach Aufruferprüfung,"Das Muster prüft, ob ein Programmname oder Aufrufer vorhanden ist. Je nach Ergebnis werden unterschiedliche Statuskennzeichen gesetzt und Daten für die weitere Verarbeitung vorbereitet. Im Fehlerfall erfolgt eine technische Behandlung und Anpassung der Datenlänge.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
288,6f567b2ee2a494189359c29213e520ae38275537511ef9da3fe9a79bf6bc3b99,EVALUATE,Standardbehandlung unbekannter Anfragen,Das Muster behandelt alle nicht explizit abgefangenen Fälle eines Anforderungskennzeichens. In diesen Fällen wird ein Rückgabecode mit dem Wert '99' gesetzt und eine technische Aktion ausgeführt. Es handelt sich um eine Standardbehandlung für unbekannte Anfragen.,CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
289,71599a06ace9d0b2f6a7a10b78edc6106fd2bcba2233a138df55be9f9d3e3de6,EVALUATE,Statuscode-Auswertung mit Folgeaktion,Das Muster prüft einen Statuscode auf einen bestimmten Wert. Bei Übereinstimmung wird ein Rückgabewert gesetzt und eine Folgeaktion ausgeführt. Es handelt sich um eine typische Statuscode-Auswertung mit anschließender Verarbeitung.,IDIOM_PATTERN,1,gpt-4.1-mini,v1
290,73040c7d136b8fdd84815834fe829e7fe7eb382058587bc7404baf1e061e9e9b,IF,Spielerstatusabhängige Wertzuweisung,"Das Muster trifft eine Entscheidung basierend auf dem Status eines Spielers. Es differenziert zwischen menschlichen und nicht-menschlichen Spielern und weist entsprechende Werte zu. Die Regel wird nur angewendet, wenn ein bestimmter Spielzustand vorliegt.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
291,76977d3c637e76a24c112b2b339375eac94a842a760123bc783b4710f709db8a,IF,Bereichsprüfung mit Statussetzung,"Prüft, ob zwei Werte jeweils innerhalb bestimmter Bereiche liegen. Bei Erfüllung wird ein Statusfeld auf 1 gesetzt. Dies dient der Bereichsvalidierung und Statuskennzeichnung.",DATA_VALIDATION,0.9,gpt-4.1-mini,v1
292,77f22c798e723d487bf4fa51626c08effb33eedaa233515d94579e84272cc9a6,IF,Verbindungsaufbau bei aktivem Betriebsmodus,"Die Regel prüft, ob eine Antwort gleich einem Referenzwert ist. Bei Übereinstimmung wird der Verbindungstyp auf aktive Betriebsarten geprüft. Ist der Typ aktiv, wird eine Web-Verbindung geöffnet.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
293,7a71972a8e38f414761eb52e7aef05b0c909a44ff1b07ec7f777900686a89a94,IF,Prüfung auf Antwortstatus und Meldungszuweisung,"Prüft, ob eine Antwort gleich einem Referenzwert ist und setzt dann eine Meldung für keinen verfügbaren Speicherplatz. Diese Regel behandelt die Erkennung eines bestimmten Antwortstatus und reagiert darauf mit einer Statusmeldung. Die Prüfung erfolgt ohne alternativen Pfad.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
294,7b3ae9d4e105fc3aab788d5842b9822935b6c09e3a060c9f4234e7428ab8514e,IF,Statusfeld bei Zähler- und Punktwertprüfung setzen,"Diese Regel setzt ein Statusfeld auf Null, wenn ein Zähler kleiner als eine Grenze ist und ein Punktwert unverändert bleibt. Die Bedingung prüft eine Kombination aus Zähler- und Punktwertvergleich. Es handelt sich um eine einfache Statusinitialisierung basierend auf Zähler- und Punktwertbedingungen.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
295,7d5a06a4ceb1aed2a79d6316c9dd01e1a152ed494743cc4aa636b1b09359f3d3,IF,Technische HTTP-Statusbehandlung bei Gleichheit,"Das Muster prüft eine Gleichheit zwischen zwei Werten und setzt bei Übereinstimmung HTTP-Statusinformationen für ""Nicht gefunden"". Anschließend werden Status- und Rückkehrroutinen ausgeführt. Es handelt sich um eine technische Statusbehandlung bei bestimmten Antwortcodes oder Schlüsseln.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
296,7f5e31be12f2a67d5f44c9530fad763e5270b948f21dbf5a89fc5612cb07036e,EVALUATE,Statusprüfung auf Leerwert mit Meldung,"Das Muster prüft, ob ein Statusfeld leer ist, und gibt in diesem Fall eine Meldung aus. Es handelt sich um eine einfache Statusausgabe bei leerem Statuswert. Die Meldung weist auf einen unbekannten oder undefinierten Fehler hin.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
297,809bc6644dfe5c5866690bf4efce4144e6ff885926191cdf42f06f0d73a64750,IF,Prüfung auf Leerzeichen mit Index- und Zähleranpassung,"Das Muster prüft, ob ein Datenfeld leer ist. Bei leerem Feld werden Zähler erhöht und Index verringert. Andernfalls werden Indexwerte verschoben und zurückgesetzt.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
298,84dd958d750c519323b95e02be60055b617963865ddc5d2383db550d6ebc04b9,IF,Prüfung auf SQL-Fehlerstatus,"Das Muster prüft, ob ein SQL-Code weder 0 noch 100 ist, und weist bei dieser Bedingung eine Fehlermeldung zu. Es handelt sich um eine Fehlererkennung bei der SQL-Verarbeitung. Die Aktion besteht in der Ausgabe einer entsprechenden Fehlermeldung.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
299,85119006fe9103035e4e44921f4c61fa8355497a905cdf43e4be3e8051e63570,IF,Steuerkommando-Ende mit Abschluss- und Terminierungsroutine,"Das Muster prüft, ob ein Steuerkommando den Wert 'END' hat. Bei Übereinstimmung wird eine Abschlussroutine ausgeführt. Andernfalls wird eine Nachricht gesetzt und eine Terminierungsroutine gestartet.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
300,85b05f6b429ca290a03e5bb26e11fa939eed8d40dd7043bbb0d276e4bec8138a,IF,Statusvergleich mit Folgeaktionen,"Das Muster prüft, ob zwei Statuswerte übereinstimmen. Bei Gleichheit werden zwei Verarbeitungsabschnitte nacheinander ausgeführt. Es handelt sich um eine technische Ablaufsteuerung basierend auf Statusvergleich.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
301,8a917b64fa1be253c2cad03ee6ae14f027f5357ba948a0ffa4400d75c5879d25,IF,Zahlenvergleich mit Ausgabe bei Größer-Gleich,"Das Muster vergleicht zwei Zahlenwerte auf Größer-gleich und gibt eine entsprechende Meldung aus. Es differenziert zwischen dem Fall, dass der erste Wert größer oder gleich dem zweiten ist, und dem umgekehrten Fall. Die Ausgabe erfolgt jeweils als Textanzeige.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
302,8f16c4b8b44f63d027bd0bff3c2d4f89f0c762f3a5ee6eee0e76376bfd5f1b37,IF,Korrektur negativer Werte durch Erhöhung,"Das Muster prüft, ob ein Wert negativ ist, und erhöht diesen Wert dann um eins. Es handelt sich um eine einfache Korrektur oder Anpassung negativer Zahlen. Diese Logik ist rein technisch und trifft keine fachliche Entscheidung.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
303,91389ea4382f74385af425d2f97e6e1a50acf59c144db2018d917f542553729b,EVALUATE,Kontotypabhängige Saldo- und Positionsaktualisierung,Das Muster erhöht einen Kontostand und zählt Detailpositionen basierend auf dem Kontotyp. Es differenziert nach verschiedenen Kontoarten und aktualisiert jeweils den zugehörigen Saldo und Zähler. Die Regel fasst Buchungen je Kontotyp zusammen.,BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
304,924f643adc56663f9b5dccc6cc1ce964eae89643119de07c4902a901e0a179a8,EVALUATE,Initialisierung des Kontostands bei unbekanntem Kontotyp,"Wenn der Kontotyp-Code nicht spezifiziert ist, wird der Kontostand auf Null gesetzt. Es handelt sich um eine Standardbehandlung für unbekannte Kontotypen. Die Regel sorgt für eine definierte Initialisierung des Kontostands.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
305,94c5f84420c592f4437622043a715084981be68d9ed13ce8ae1ae3695c5cff91,IF,Prüfung und Schließen aktiver Web-Verbindung,"Das Muster prüft, ob eine Antwort mit einem Referenzwert übereinstimmt. Anschließend wird der Verbindungsstatus auf aktive Modi geprüft. Bei Übereinstimmung wird eine Web-Verbindung geschlossen.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
306,97999eed180f71a7471a12317d4a5f4da1ffc40c5c949280bcb3f10af49099ca,EVALUATE,Datenübertragung bei bestimmtem Anforderungstyp,Das Muster prüft den Wert einer Anforderungskennung und überträgt bei Übereinstimmung mehrere zugehörige Datenfelder. Es handelt sich um eine einfache Zuordnung von Kundendaten basierend auf dem Anforderungstyp. Keine weiteren Verzweigungen oder Validierungen sind enthalten.,BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
307,98f365525db9d0da27e73b574cf72a23217c10c426eebf28b8b08cfaf0bef121,EVALUATE,Fehlerbehandlung basierend auf Antwortcode,"Das Muster wertet einen Antwortcode aus und setzt daraufhin eine Hilfsfehlermeldung, einen Fehlercode sowie einen Rückgabecode. Anschließend wird ein spezifischer Programmabschnitt angesprungen. Es handelt sich um eine technische Fehlerbehandlung basierend auf dem Antwortcode.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
308,9ab71dd1ebc6435752bf534a0d05506ce2fcd5ed931faf486593c7df8ff0ece6,EVALUATE,Ergebnisbasierte Status- und Steuerungszuweisung,"Das Muster wertet ein Ergebnis aus und setzt daraufhin eine Statusnachricht, einen Statuscode und einen Steuerungsflag. Es handelt sich um eine Zuordnung von Ergebniszuständen zu entsprechenden Meldungen und Steuerungsaktionen. Die Struktur zeigt eine einfache Ergebnisverarbeitung ohne weitere Verzweigungen.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
309,9ac3c5bf05918c5e303a1d7fa269db7fdee6fd290a5c65a9f773a3af7cca2b13,IF,Statusinitialisierung bei Wertabweichung,"Wenn ein bestimmtes Kontrollfeld nicht einem definierten Wert entspricht, werden zwei Statusfelder mit festen Werten gesetzt. Dies dient der Steuerung oder Kennzeichnung eines Zustands im Programmablauf. Die Regel legt eine einfache Statusinitialisierung bei Abweichung vom Vergleichswert fest.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
310,9b8bc0a2fa21b29e97dacead011fa6fab4b9a8c2fef5c51311b0b672c1014ddc,IF,Validierung fehlender Eingabewerte,"Prüfung auf fehlende oder ungültige Eingabewerte bei Namens- oder Kontonummerfeldern. Bei Erfüllung wird eine Fehlermeldung gesetzt, ein Fehlercode vergeben und die Verarbeitung abgebrochen. Dies dient der Validierung von Pflichtfeldern vor weiterer Verarbeitung.",DATA_VALIDATION,0.95,gpt-4.1-mini,v1
311,9d5c7b987eaba21d565f010c71050c01d49bc83957b5729518c0e82a83b76220,EVALUATE,Initialisierung bei unbekannter Anforderung,"Wenn kein bekannter Anforderungswert vorliegt, wird ein Datenfeld mit Leerzeichen gefüllt. Dies dient der Rücksetzung oder Initialisierung eines Datenbereichs bei unbekannten Anfragen. Die Regel behandelt alle sonstigen Fälle ohne spezifische Unterscheidung.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
312,9e7605ebb061a112c66ec041b6f92d3c4add06c73f8dbbad90cba038a221a3d7,EVALUATE,Fehlerbehandlung für unbekannte Auswahl,Das Muster behandelt alle nicht explizit definierten Fälle einer Auswahl durch einen Fehlerpfad. Es dient zur Erkennung ungültiger oder unerwarteter Eingabewerte. Dadurch wird eine Fehlerbehandlung bei unbekannten Auswahloptionen sichergestellt.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
313,9f91773fae16b4f5794bfcb333b876f33a6416cf6d856a71e46ded870a9e290a,IF,Prüfung von Zählergrenzen mit Statussetzung,"Das Muster prüft, ob ein Zähler oder Index einen bestimmten Grenzwert überschreitet. Bei Überschreitung wird ein Status- oder Fehlercode gesetzt. Es handelt sich um eine technische Statussteuerung basierend auf Zählerwerten.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
314,a035597391df65f8c0274d0a3c371c1456a3e96d09ede4132657762842990f74,IF,Berechnung einer sprechenden Nummer basierend auf Indizes,"Die Regel setzt eine Zählgröße auf Null, wenn ein vorheriger Wert Null ist. Andernfalls wird die Differenz zwischen zwei Werten berechnet. Dies dient der Berechnung einer sprechenden Nummer basierend auf vorherigen Indizes.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
315,a07d7200e3fe46a33925f777eb16f497e0b8805e343e4d81b6f51c9625406e21,IF,Statusprüfung mit Eingabe- und Fehlersteuerung,Das Muster prüft einen Statuswert auf Leerzeichen und steuert daraufhin die Verarbeitung. Bei Leerzeichen wird eine Eingabeprozedur ausgeführt. Andernfalls erfolgt eine weitere Statusprüfung mit Rückkehr oder Fehlerbehandlung.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
316,a0a8ee7c53f73d22c8bac1400b98d6c5a3a299f639f4ff0e26d0b6ef80dbeea6,IF,Konfigurationsabhängiger Aufruf mit Hinweis,"Das Muster prüft, ob eine Konfigurationsangabe vorhanden ist. Je nach Ergebnis wird eine Formatierungsroutine mit unterschiedlichen Parametern aufgerufen. Bei fehlender Konfiguration erfolgt eine Anzeige eines Hinweises.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
317,a0f04abb73bed9adc4cbd11602f19b83c0fc9769e5e289b400e97f305bc7acef,IF,Prüfung und Zählung führender Leerzeichen,"Das Muster zählt führende Leerzeichen in einem Datenfeld, wenn eine bestimmte Länge ungleich Null ist. Ist die Länge Null, wird eine Fehlerstruktur gesetzt. Die Schleife erhöht einen Index und zählt Leerzeichen bis zum definierten Ende.",DATA_VALIDATION,1,gpt-4.1-mini,v1
318,a248d369618b6d4a26cacd5fcbc75414c43d20af15b6d2399052581b41b8d380,IF,Steuerung der Verarbeitung nach Befehl,Das Muster steuert die Verarbeitung basierend auf dem Wert eines Steuerbefehls. Für jeden bekannten Befehl wird eine spezifische Verarbeitungsroutine ausgeführt. Bei unbekannten Befehlen erfolgt eine Fehlermeldung und eine Abschlussroutine.,CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
319,a28d98d2fafd7e5c3eb482114c5ef55ed870718263c9f41bc68045f7eeee7c32,IF,Validierung numerischer Eingabewerte,"Das Muster prüft, ob ein Eingabewert leer, leerzeichenhaltig oder nicht numerisch ist. Bei ungültigen Eingaben wird ein Fehler gesetzt und ein Index zurückgesetzt. Bei gültigen numerischen Eingaben erfolgt eine Wertzuweisung und Indexanpassung.",DATA_VALIDATION,0.95,gpt-4.1-mini,v1
320,a38096859623a6f67bdf9cc8aa945f2ba0b830dfd5412108b98166d750963e2b,IF,Punktestandberechnung mit Nullwertersatz,"Wenn ein bestimmter Wert null ist, wird ein fester Wert zum Ergebnis addiert. Andernfalls wird der ursprüngliche Wert addiert. Dies beeinflusst die Berechnung eines Punktestands.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
321,a55412d71861de17847f8059a6e7d604e08ff8b3831608f6c56bd0d7dc579dde,IF,Namensvergleich unabhängig von Groß-/Kleinschreibung,"Diese Regel prüft, ob zwei Zeichenketten unabhängig von Groß- und Kleinschreibung übereinstimmen. Bei Übereinstimmung wird ein Statusfeld auf wahr gesetzt. Dies dient der Erkennung von Namensübereinstimmungen.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
322,a56df3efc511f008533f84fea5a2be72675626fe7c79ecbf12729b9a3a9a284c,IF,Prüfung auf fehlerhaften Wert und Fehlerzählung,"Die Regel prüft, ob ein bestimmter Wert ungleich Null ist. Bei Erfüllung wird eine Fehlermeldung ausgegeben und ein Fehlerzähler erhöht. Dies dient der Erkennung und Zählung fehlerhafter Werte.",DATA_VALIDATION,1,gpt-4.1-mini,v1
323,a738a1ab21abaf3635f2ed9ce46aa43d1540618530f3bb0619dfd06ab9f6bcfe,IF,Steuerung basierend auf Hex-Wert-Prüfung,Das Muster prüft einen Byte-Wert auf einen bestimmten Hexadezimalcode. Bei Übereinstimmung wird ein Sprung zu einer definierten Programmstelle ausgeführt. Es handelt sich um eine technische Steuerung basierend auf Status- oder Kontrollwerten.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
324,a7fb5f8bff7a63f7da28472f6e842b7ebfde54d901ccb9579f7c0534a2574d5c,IF,Anzeige bei positivem Wert,"Das Muster prüft, ob ein bestimmter Wert größer als Null ist. Bei erfüllter Bedingung wird eine Meldung mit einem Text und einem Wert ausgegeben. Es handelt sich um eine einfache Statusanzeige basierend auf einer numerischen Prüfung.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
325,acbf54604a1f45f08a49ec0c397f730d5e92dd478937b31ca478e9d9e4bba10a,IF,Programmablaufsteuerung bei Anforderungskennung,"Prüft, ob eine Anforderungskennung ungleich einem bestimmten Wert ist. Bei Ungleichheit wird ein Rückgabecode gesetzt und das Programm beendet. Dies steuert den Programmablauf basierend auf der Anforderungskennung.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
326,ada8bba56b4326fc82877b6dac7d0af6546e2c2205dfe40369acdb648fcdf161,IF,Begrenzung und Rücksetzung eines Zählers,"Diese Regel begrenzt einen Zähler oder Index auf einen Maximalwert. Überschreitet der Wert den Grenzwert, wird er auf 1 zurückgesetzt. Dies dient der Steuerung von Schleifen oder Wiederholungen.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
327,adc898f59390d7384f95a1470adb24445bfbe11eafdab8a70d407783aaaf3f7c,IF,Prüfung und Meldung von Datenlängen,"Das Muster vergleicht zwei Längenwerte und gibt eine Meldung aus. Bei Ungleichheit wird ein Fehlerprozess gestartet, bei Gleichheit eine Erfolgsmeldung ausgegeben. Es handelt sich um eine technische Prüfung der Datenlänge.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
328,ae772214bdd47485acd05042796c851653212cf602223bb42b457ec2b6044072,IF,Replikation bei spezifischem System- und Pfadtyp,Die Regel prüft den Datacenter-Typ und den Web-Pfad. Nur bei bestimmten Kombinationen wird eine Replikationsroutine ausgeführt. Dies steuert die Ausführung der Replikation basierend auf System- und Pfadtyp.,BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
329,af42d913ab9de74ba8ce0a801246eceb0a5d8efb060b93b4f597e0dd86c6eaa3,IF,Vergleichsprüfung mit Fehler- und Erfolgshandling,"Das Muster prüft, ob zwei Werte ungleich sind, und führt bei Ungleichheit zwei Aufrufe zur Fehlerbehandlung aus. Sind die Werte gleich, werden zwei Aufrufe zur Erfolgsmeldung ausgeführt. Es handelt sich um eine strukturierte Behandlung von Vergleichsergebnissen mit differenzierten Folgeaktionen.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
330,b1b605910a96adb1dedc1bec01a833893f0195f7959dbe0fd31c1498f52330af,IF,Auswahl von Namens- und Befehlswerten basierend auf Aufrufnummer,"Die Regel entscheidet, welche Namens- und Befehlswerte in Ausgabefelder übernommen werden. Bei einem bestimmten Aufrufwert werden Eingabewerte direkt übernommen. Andernfalls wird geprüft, ob der Eingabename leer ist, um einen Alternativnamen zu verwenden.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
331,b2e569f9b64ceca1c45ea14cd0f2c1a82082e15ac28e2d0451caaaea0e54cfc8,IF,Prüfung auf leere Eingabefelder mit Abbruch,"Es wird geprüft, ob mindestens eines der Eingabefelder leer ist. Bei leeren Feldern wird eine Fehlermeldung gesetzt und eine Abbruchroutine ausgeführt. Sind alle Felder gefüllt, werden Eingabedaten in Ausgabefelder kopiert und eine Datenbankeinfügeprozedur gestartet.",DATA_VALIDATION,1,gpt-4.1-mini,v1
332,b38962118f33ea8d55620623057a7418905ad66e5ea2fb3c82881fe24341aeee,EVALUATE,Anzeige von SQL-Status und Fehlermeldung,"Das Muster behandelt alle SQL-Zustände einheitlich, indem es SQL-Code und Fehlermeldung ausgibt. Es dient der Anzeige von Datenbankfehlern oder Statusinformationen. Es erfolgt keine differenzierte Fallunterscheidung.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
333,b58c0483d0a9f466eb0245677eb8503f1b6cd6083e8f5f09049c03c89b2d7085,IF,Validierung von PIN und Bestätigung,"Es wird geprüft, ob zwei Paare von Eingabewerten übereinstimmen. Bei Nichtübereinstimmung wird eine Fehlermeldung gesetzt, ein Rückgabecode auf Fehler gesetzt und die Verarbeitung abgebrochen. Dies dient der Validierung der Eingabedaten.",DATA_VALIDATION,1,gpt-4.1-mini,v1
334,b5d0f7a0f1acda20af723b7d9e92dcdcacb507d8b017f768d26adddd2c87118b,IF,Steuerung der Verarbeitungsroutinen nach Befehl,Das Muster steuert die Ausführung unterschiedlicher Verarbeitungsroutinen basierend auf dem Wert eines Steuerbefehls. Für bestimmte Befehle werden jeweils spezifische Prozeduren ausgeführt. Bei unbekannten Befehlen erfolgt eine Standardbehandlung mit Meldungszuweisung und Abschlussroutine.,CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
335,ba552a3fae2ac191962f51f42259a3d498ea4d555b2687b89d3dec4884a27233,IF,Statusbasierte Ablauf- und Fehlersteuerung,"Das Muster steuert die Verarbeitung basierend auf dem Statusfeld und einer Nachrichtenexistenz. Bei leerem Status wird eine Eingabeverarbeitung durchgeführt, bei bestimmten Statuswerten erfolgt ein Programmabbruch, sonst wird eine Fehlerbehandlung ausgeführt. Es handelt sich um eine technische Ablaufsteuerung mit Status- und Fehlerbehandlung.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
336,bf6c864646072626a0c46a85b067412b918acf4e6779871f168b0fe8c1a18187,IF,Steuerung der Web-Kommunikation nach Betriebsmodus,"Das Muster prüft, ob der Datentyp einem der beiden aktiven Betriebsmodi entspricht. Bei Übereinstimmung wird eine Methode für die Web-Kommunikation gesetzt und ein entsprechender Verarbeitungsablauf gestartet. Es handelt sich um eine Steuerung der Web-Interaktion basierend auf dem Betriebsmodus.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
337,bff3be2f739ee0acbf75cd35a9a146aabb145ad7b0d688d6a184e15cbc62e58d,EVALUATE,Steuerung des Programmablaufs nach Benutzerauswahl,Das Muster steuert den Programmablauf basierend auf einer Benutzerauswahl. Bei Auswahl des Werts 3 erfolgt ein Sprung zu einer spezifischen Verarbeitungsroutine. Es handelt sich um eine technische Ablaufsteuerung ohne fachliche Berechnung.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
